Order,SKU Name,Quantity_SKU,Total Value,Creation Date,City,Status,Total_Value_SKU
1574390725523-01,Acondicionador Liss Control Salon In 1000 ml,1,114920.0,2025-11-06 17:32:39Z,"Bogotá, D.c.",Faturado,57460.0
1574390725523-01,Shampoo Liss Control Salon In 1000 ml,1,114920.0,2025-11-06 17:32:39Z,"Bogotá, D.c.",Faturado,57460.0
1574390725525-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,195245.0,2025-11-06 17:41:32Z,Pereira,Faturado,39049.0
1574390725525-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,195245.0,2025-11-06 17:41:32Z,Pereira,Faturado,39049.0
1574390725525-01,Shampoo Vegan Keratin Collagen x1000ml,1,195245.0,2025-11-06 17:41:32Z,Pereira,Faturado,39049.0
1574390725525-01,Tratamiento Vegan Keratin Collagen UltrActive 500ML,1,195245.0,2025-11-06 17:41:32Z,Pereira,Faturado,39049.0
1574390725525-01,Vegan Keratin Collagen ThermProtect 300ml,1,195245.0,2025-11-06 17:41:32Z,Pereira,Faturado,39049.0
1574390725527-01,Serum Alta Nutrición Muss 85ml,1,93200.0,2025-11-06 18:15:42Z,Medellín,Faturado,31066.666666666668
1574390725527-01,Serum Muss Hidratacion Gotas de Cristal x 30 ml Serum. MUSS hidrat gotas de cristalx30ml,1,93200.0,2025-11-06 18:15:42Z,Medellín,Faturado,31066.666666666668
1574390725527-01,Serum Rizos Peptidos Muss 85ml,1,93200.0,2025-11-06 18:15:42Z,Medellín,Faturado,31066.666666666668
1574400725531-01,Acondicionador Liso Brasilero Muss  400ml,1,101725.0,2025-11-06 18:53:21Z,Yopal,Faturado,16954.166666666668
1574400725531-01,Crema para Peinar Rizos Muss Kids 300 gr,1,101725.0,2025-11-06 18:53:21Z,Yopal,Faturado,16954.166666666668
1574400725531-01,Shampoo + Bodywash Lyche Muss Kids 400ml,1,101725.0,2025-11-06 18:53:21Z,Yopal,Faturado,16954.166666666668
1574400725531-01,Shampoo Kids Rizos Muss 400 ml,1,101725.0,2025-11-06 18:53:21Z,Yopal,Faturado,16954.166666666668
1574400725531-01,Shampoo Liso Brasilero Muss  400ml,1,101725.0,2025-11-06 18:53:21Z,Yopal,Faturado,16954.166666666668
1574400725531-01,Shampoo Rizos Perfectos Muss  400ml,1,101725.0,2025-11-06 18:53:21Z,Yopal,Faturado,16954.166666666668
1574410725535-01,Luminance Tratamiento Post Color x 200ml,1,93750.0,2025-11-06 19:36:28Z,Bucaramanga,Faturado,31250.0
1574410725535-01,Shampoo Vegan Keratin Collagen x1000ml,2,93750.0,2025-11-06 19:36:28Z,Bucaramanga,Faturado,62500.0
1574410725537-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,137955.0,2025-11-06 19:44:17Z,"Bogotá, D.c.",Faturado,45985.0
1574410725537-01,Salon In Liss Control DeepTreat Pote 300mL,1,137955.0,2025-11-06 19:44:17Z,"Bogotá, D.c.",Faturado,45985.0
1574410725537-01,Shampoo Liss Control Salon In 1000 ml,1,137955.0,2025-11-06 19:44:17Z,"Bogotá, D.c.",Faturado,45985.0
1574410725539-01,Acondicionador Alta Nutrición Muss  400ml,1,91600.0,2025-11-06 19:47:15Z,Tunja,Faturado,18320.0
1574410725539-01,Shampoo Alta Nutrición Muss  400ml,2,91600.0,2025-11-06 19:47:15Z,Tunja,Faturado,36640.0
1574410725539-01,Shampoo Manzanilla Muss Baby 400ml,1,91600.0,2025-11-06 19:47:15Z,Tunja,Faturado,18320.0
1574410725539-01,Tratamiento Alta Nutrición pote Muss  300gr,1,91600.0,2025-11-06 19:47:15Z,Tunja,Faturado,18320.0
1574410725547-01,Acondicionador Curls & Waves Salon In 300mL,1,141620.0,2025-11-06 20:01:28Z,Los Patios,Faturado,47206.666666666664
1574410725547-01,SHAMPOO CURLS & WAVES X 1000ML,1,141620.0,2025-11-06 20:01:28Z,Los Patios,Faturado,47206.666666666664
1574410725547-01,Tratamiento sin enjuague Curls y Waves Salon In 300mL,1,141620.0,2025-11-06 20:01:28Z,Los Patios,Faturado,47206.666666666664
1574410725549-01,Acondicionador Liss Control Salon In 1000 ml,1,114920.0,2025-11-06 20:03:05Z,"Bogotá, D.c.",Faturado,57460.0
1574410725549-01,Shampoo Liss Control Salon In 1000 ml,1,114920.0,2025-11-06 20:03:05Z,"Bogotá, D.c.",Faturado,57460.0
1574410725553-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,145265.0,2025-11-06 20:17:04Z,Soacha,Faturado,36316.25
1574410725553-01,Shampoo Vegan Keratin Collagen x1000ml,1,145265.0,2025-11-06 20:17:04Z,Soacha,Faturado,36316.25
1574410725553-01,Tratamiento  Vegan Keratin Collagen LeaveOn 500 ml TRATAMIENTO VEGAN KERATIN COLLAGEN LEAVEON 500 ML,1,145265.0,2025-11-06 20:17:04Z,Soacha,Faturado,36316.25
1574410725553-01,Vegan Keratin Collagen ThermProtect 300ml,1,145265.0,2025-11-06 20:17:04Z,Soacha,Faturado,36316.25
1574410725555-01,Acondicionador Rubio Luminoso Muss  400ml,1,74400.0,2025-11-06 20:25:56Z,Medellín,Faturado,18600.0
1574410725555-01,Crema para Peinar Rubio Luminoso Muss  300gr,1,74400.0,2025-11-06 20:25:56Z,Medellín,Faturado,18600.0
1574410725555-01,Shampoo Rubio Luminoso Muss  400ml,2,74400.0,2025-11-06 20:25:56Z,Medellín,Faturado,37200.0
1574420725557-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,110585.0,2025-11-06 21:27:52Z,Medellín,Faturado,36861.666666666664
1574420725557-01,Shampoo Vegan Keratin Collagen x1000ml,1,110585.0,2025-11-06 21:27:52Z,Medellín,Faturado,36861.666666666664
1574420725557-01,Vegan Keratin Collagen ThermProtect 300ml,1,110585.0,2025-11-06 21:27:52Z,Medellín,Faturado,36861.666666666664
1574430725559-01,Serum salon in liss control x 85ml,1,60295.0,2025-11-06 21:36:05Z,Medellín,Faturado,60295.0
1574430725561-01,Acondicionador Manzanilla Muss Kids 400ml,1,56489.0,2025-11-06 21:37:22Z,"Bogotá, D.c.",Faturado,18829.666666666668
1574430725561-01,Crema para Peinar Manzanilla Muss Kids 300g,1,56489.0,2025-11-06 21:37:22Z,"Bogotá, D.c.",Faturado,18829.666666666668
1574430725561-01,Shampoo Muss Kids Manzanilla 400ml Shampoo Manzanilla Muss Kids 400ml,1,56489.0,2025-11-06 21:37:22Z,"Bogotá, D.c.",Faturado,18829.666666666668
1574440725563-01,Shampoo Vegan Keratin Collagen x1000ml,2,104350.0,2025-11-06 22:36:26Z,"Bogotá, D.c.",Faturado,69566.66666666667
1574440725563-01,Tinte # 7.4 Rubio Mediano Cobrizo Luminance,1,104350.0,2025-11-06 22:36:26Z,"Bogotá, D.c.",Faturado,34783.333333333336
1574440725565-01,Jabón Íntimo Bacterion Ph Defense x 220ml,1,97005.0,2025-11-06 22:37:10Z,Itagüí,Faturado,19401.0
1574440725565-01,Loción Desenredante Durazno Muss Kids 150ml,1,97005.0,2025-11-06 22:37:10Z,Itagüí,Faturado,19401.0
1574440725565-01,Shampoo Kids Rizos Muss 400 ml,1,97005.0,2025-11-06 22:37:10Z,Itagüí,Faturado,19401.0
1574440725565-01,Shampoo Vegan Keratin Collagen x1000ml,1,97005.0,2025-11-06 22:37:10Z,Itagüí,Faturado,19401.0
1574440725565-01,Tinte #1.0 Negro Natural Coloriss,1,97005.0,2025-11-06 22:37:10Z,Itagüí,Faturado,19401.0
1574440725567-01,Shampoo Alta Nutrición Muss  400ml,1,114300.0,2025-11-06 22:46:00Z,"Bogotá, D.c.",Faturado,38100.0
1574440725567-01,Spray Medium Hair Salon In 280 ml,2,114300.0,2025-11-06 22:46:00Z,"Bogotá, D.c.",Faturado,76200.0
1574440725573-01,Acondicionador Liss Control Salon In 1000 ml,1,114920.0,2025-11-06 23:03:31Z,"Bogotá, D.c.",Faturado,57460.0
1574440725573-01,Shampoo Liss Control Salon In 1000 ml,1,114920.0,2025-11-06 23:03:31Z,"Bogotá, D.c.",Faturado,57460.0
1574440725575-01,Acondicionador Liss Control Salon In 1000 ml,1,114920.0,2025-11-06 23:10:52Z,"Bogotá, D.c.",Faturado,57460.0
1574440725575-01,Shampoo Liss Control Salon In 1000 ml,1,114920.0,2025-11-06 23:10:52Z,"Bogotá, D.c.",Faturado,57460.0
1574440725577-01,Tinte #9.21 Rubio Nacarado Cenizo Coloriss,2,32304.0,2025-11-06 23:12:40Z,"Bogotá, D.c.",Faturado,32304.0
1574460725583-01,Loción Desenredante Manzanilla Muss Kids 150ML,1,86174.0,2025-11-07 00:44:30Z,Cartagena De Indias,Faturado,28724.666666666668
1574460725583-01,Tratamiento sin enjuague Hydra Repair Salon In 300 ml,1,86174.0,2025-11-07 00:44:30Z,Cartagena De Indias,Faturado,28724.666666666668
1574460725583-01,Vegan Keratin Collagen ThermProtect 300ml,1,86174.0,2025-11-07 00:44:30Z,Cartagena De Indias,Faturado,28724.666666666668
1574510725587-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,152915.0,2025-11-07 05:42:09Z,Facatativá,Faturado,38228.75
1574510725587-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,152915.0,2025-11-07 05:42:09Z,Facatativá,Faturado,38228.75
1574510725587-01,Shampoo Vegan Keratin Collagen x1000ml,1,152915.0,2025-11-07 05:42:09Z,Facatativá,Faturado,38228.75
1574510725587-01,Vegan Keratin Collagen ThermProtect 300ml,1,152915.0,2025-11-07 05:42:09Z,Facatativá,Faturado,38228.75
1574510725589-01,Shampoo Liss Control Salon In 1000 ml,2,114920.0,2025-11-07 05:58:21Z,Dosquebradas,Faturado,114920.0
1574530725591-01,Laca  Fuerte Strong Holding Spray Sachet  Kleer Lac 150 ml,3,97560.0,2025-11-07 07:32:48Z,Chía,Faturado,58536.0
1574530725591-01,Shampoo Alta Nutricion Muss 220ml,1,97560.0,2025-11-07 07:32:48Z,Chía,Faturado,19512.0
1574530725591-01,Shampoo Liss Control Salon In 1000 ml,1,97560.0,2025-11-07 07:32:48Z,Chía,Faturado,19512.0
1574530725593-01,Acondicionador Liss Control Salon In 1000 ml,1,342000.0,2025-11-07 07:58:50Z,Ibagué,Faturado,57000.0
1574530725593-01,SHOT  VEGAN KERATIN COLLAGEN 12 DOSIS X 15 ML,1,342000.0,2025-11-07 07:58:50Z,Ibagué,Faturado,57000.0
1574530725593-01,Shampoo Braziliss SalonIn 500g,1,342000.0,2025-11-07 07:58:50Z,Ibagué,Faturado,57000.0
1574530725593-01,Shampoo Liss Control Salon In 1000 ml,1,342000.0,2025-11-07 07:58:50Z,Ibagué,Faturado,57000.0
1574530725593-01,Silicona en Spray Illuminator Salon In 250 ml,1,342000.0,2025-11-07 07:58:50Z,Ibagué,Faturado,57000.0
1574530725593-01,Vegan Keratin Collagen ThermProtect 300ml,1,342000.0,2025-11-07 07:58:50Z,Ibagué,Faturado,57000.0
1574530725595-01,Jabón Íntimo Bacterion Ph Defense x 220ml,1,105060.0,2025-11-07 08:13:41Z,"Bogotá, D.c.",Faturado,35020.0
1574530725595-01,Shampoo Liss Control Salon In 1000 ml,1,105060.0,2025-11-07 08:13:41Z,"Bogotá, D.c.",Faturado,35020.0
1574530725595-01,Tratamiento sin enjuague Liss Control Salon In 300 ml,1,105060.0,2025-11-07 08:13:41Z,"Bogotá, D.c.",Faturado,35020.0
1574540725597-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,152915.0,2025-11-07 09:07:36Z,"Bogotá, D.c.",Faturado,38228.75
1574540725597-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,152915.0,2025-11-07 09:07:36Z,"Bogotá, D.c.",Faturado,38228.75
1574540725597-01,Shampoo Vegan Keratin Collagen x1000ml,1,152915.0,2025-11-07 09:07:36Z,"Bogotá, D.c.",Faturado,38228.75
1574540725597-01,Vegan Keratin Collagen ThermProtect 300ml,1,152915.0,2025-11-07 09:07:36Z,"Bogotá, D.c.",Faturado,38228.75
1574550725599-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,156060.0,2025-11-07 09:52:04Z,Dosquebradas,Faturado,39015.0
1574550725599-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,156060.0,2025-11-07 09:52:04Z,Dosquebradas,Faturado,39015.0
1574550725599-01,Shampoo Vegan Keratin Collagen x1000ml,2,156060.0,2025-11-07 09:52:04Z,Dosquebradas,Faturado,78030.0
1574550725601-01,Acondicionador Liss Control Salon In 1000 ml,1,206550.0,2025-11-07 10:19:33Z,Tuluá,Faturado,51637.5
1574550725601-01,Salon In Liss Control DeepTreat Pote 300mL,1,206550.0,2025-11-07 10:19:33Z,Tuluá,Faturado,51637.5
1574550725601-01,Serum salon in liss control x 85ml,1,206550.0,2025-11-07 10:19:33Z,Tuluá,Faturado,51637.5
1574550725601-01,Shampoo Liss Control Salon In 1000 ml,1,206550.0,2025-11-07 10:19:33Z,Tuluá,Faturado,51637.5
1574550725605-01,Acondicionador Plata Radiante Muss  400ml,1,31530.0,2025-11-07 10:22:09Z,"Bogotá, D.c.",Faturado,31530.0
1574560725607-01,Estuche Baby Shower Muss Original 400ml,2,110742.0,2025-11-07 10:31:40Z,Medellín,Faturado,110742.0
1574560725609-01,Acondicionador Plata Radiante Muss  400ml,1,56400.0,2025-11-07 10:41:44Z,Girón,Faturado,18800.0
1574560725609-01,Shampoo Plata Radiante Muss  400ml,2,56400.0,2025-11-07 10:41:44Z,Girón,Faturado,37600.0
1574560725611-01,Acondicionador Liss Control Salon In 1000 ml,1,114920.0,2025-11-07 11:24:58Z,"Bogotá, D.c.",Faturado,57460.0
1574560725611-01,Shampoo Liss Control Salon In 1000 ml,1,114920.0,2025-11-07 11:24:58Z,"Bogotá, D.c.",Faturado,57460.0
1574570725613-01,Shampoo Hydra Repair Salon In 1000 ml,1,142120.0,2025-11-07 11:51:08Z,Cartagena De Indias,Faturado,47373.333333333336
1574570725613-01,Tratamiento Keratin Ultra Force Salon In 300 g,2,142120.0,2025-11-07 11:51:08Z,Cartagena De Indias,Faturado,94746.66666666667
1574570725615-01,Baño Liquido Avena y Seda Muss Baby 400ml,1,45330.0,2025-11-07 12:14:07Z,"Bogotá, D.c.",Faturado,22665.0
1574570725615-01,Crema para Peinar Rizos Muss Kids 300 gr,1,45330.0,2025-11-07 12:14:07Z,"Bogotá, D.c.",Faturado,22665.0
1574570725617-01,Repelente Botanik Spray Bacterion 150ml,2,199000.0,2025-11-07 12:17:07Z,"Bogotá, D.c.",Faturado,30615.384615384617
1574570725617-01,Repelente Selvatic Spray Bacterion 150ml,3,199000.0,2025-11-07 12:17:07Z,"Bogotá, D.c.",Faturado,45923.07692307692
1574570725617-01,Repelente de Insectos Family Crema Bacterion  120 g,8,199000.0,2025-11-07 12:17:07Z,"Bogotá, D.c.",Faturado,122461.53846153847
1574580725619-01,Crema para Peinar Rizos Muss Kids 300 gr,1,33564.0,2025-11-07 12:59:59Z,Cali,Faturado,16782.0
1574580725619-01,Shampoo Control Caspa Muss 220mL,1,33564.0,2025-11-07 12:59:59Z,Cali,Faturado,16782.0
1574590725623-01,Acondicionador Liss Control Salon In 1000 ml,1,216680.0,2025-11-07 13:40:30Z,Bello,Faturado,36113.333333333336
1574590725623-01,Serum Muss Hidratacion Gotas de Cristal x 30 ml Serum. MUSS hidrat gotas de cristalx30ml,2,216680.0,2025-11-07 13:40:30Z,Bello,Faturado,72226.66666666667
1574590725623-01,Shampoo Liss Control Salon In 1000 ml,1,216680.0,2025-11-07 13:40:30Z,Bello,Faturado,36113.333333333336
1574590725623-01,Vegan Keratin Collagen ThermProtect 300ml,2,216680.0,2025-11-07 13:40:30Z,Bello,Faturado,72226.66666666667
1574590725631-01,Shampoo Vegan Keratin Collagen x1000ml,1,41425.0,2025-11-07 13:48:05Z,Sevilla,Faturado,41425.0
1574590725633-01,Shampoo Vegan Keratin Collagen x1000ml,1,41425.0,2025-11-07 13:56:14Z,Soacha,Faturado,41425.0
1574600725635-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,96080.0,2025-11-07 14:33:33Z,Chachagüí,Faturado,32026.666666666668
1574600725635-01,Serum Muss Hidratacion Gotas de Cristal x 30 ml Serum. MUSS hidrat gotas de cristalx30ml,1,96080.0,2025-11-07 14:33:33Z,Chachagüí,Faturado,32026.666666666668
1574600725635-01,Tonico Control Caspa Muss 85ml,1,96080.0,2025-11-07 14:33:33Z,Chachagüí,Faturado,32026.666666666668
1574600725641-01,Acondicionador Rubio Luminoso Muss  400ml,1,106800.0,2025-11-07 15:24:22Z,Medellín,Faturado,21360.0
1574600725641-01,Serum Alta Nutrición Muss 85ml,1,106800.0,2025-11-07 15:24:22Z,Medellín,Faturado,21360.0
1574600725641-01,Shampoo Rubio Luminoso Muss  400ml,2,106800.0,2025-11-07 15:24:22Z,Medellín,Faturado,42720.0
1574600725641-01,Tratamiento Hidratación Intensa Muss  300gr,1,106800.0,2025-11-07 15:24:22Z,Medellín,Faturado,21360.0
1574610725643-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,187595.0,2025-11-07 16:22:05Z,"Bogotá, D.c.",Faturado,37519.0
1574610725643-01,Shampoo Vegan Keratin Collagen x1000ml,1,187595.0,2025-11-07 16:22:05Z,"Bogotá, D.c.",Faturado,37519.0
1574610725643-01,Tratamiento  Vegan Keratin Collagen LeaveOn 500 ml TRATAMIENTO VEGAN KERATIN COLLAGEN LEAVEON 500 ML,1,187595.0,2025-11-07 16:22:05Z,"Bogotá, D.c.",Faturado,37519.0
1574610725643-01,Tratamiento Vegan Keratin Collagen UltrActive 500ML,1,187595.0,2025-11-07 16:22:05Z,"Bogotá, D.c.",Faturado,37519.0
1574610725643-01,Vegan Keratin Collagen ThermProtect 300ml,1,187595.0,2025-11-07 16:22:05Z,"Bogotá, D.c.",Faturado,37519.0
1574620725645-01,Crema Anti-Frizz Salon In 200 ml,1,81340.0,2025-11-07 17:13:17Z,Medellín,Faturado,40670.0
1574620725645-01,Shampoo Hydra Repair Salon In 300 ml,1,81340.0,2025-11-07 17:13:17Z,Medellín,Faturado,40670.0
1574630725647-01,Crema para Peinar Alta Nutrición Muss  300gr,1,91600.0,2025-11-07 17:35:43Z,"Bogotá, D.c.",Faturado,30533.333333333332
1574630725647-01,Serum Alta Nutrición Muss 85ml,2,91600.0,2025-11-07 17:35:43Z,"Bogotá, D.c.",Faturado,61066.666666666664
1574630725653-01,Baño Liquido Avena y Seda Muss Baby 400ml,1,54030.0,2025-11-07 18:17:20Z,Cartago,Faturado,27015.0
1574630725653-01,Crema Corporal Avena y Seda Muss Baby 400ml,1,54030.0,2025-11-07 18:17:20Z,Cartago,Faturado,27015.0
1574650725659-01,Acondicionador Liso Brasilero Muss  400ml,1,68330.0,2025-11-07 19:31:20Z,Turbaco,Faturado,34165.0
1574650725659-01,Serum Alta Nutrición Muss 85ml,1,68330.0,2025-11-07 19:31:20Z,Turbaco,Faturado,34165.0
1574650725663-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,102340.0,2025-11-07 19:46:21Z,"Bogotá, D.c.",Faturado,51170.0
1574650725663-01,Shampoo Liss Control Salon In 1000 ml,1,102340.0,2025-11-07 19:46:21Z,"Bogotá, D.c.",Faturado,51170.0
1574650725667-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,147815.0,2025-11-07 20:05:18Z,"Bogotá, D.c.",Faturado,36953.75
1574650725667-01,Shampoo Vegan Keratin Collagen x1000ml,1,147815.0,2025-11-07 20:05:18Z,"Bogotá, D.c.",Faturado,36953.75
1574650725667-01,Tratamiento  Vegan Keratin Collagen LeaveOn 500 ml TRATAMIENTO VEGAN KERATIN COLLAGEN LEAVEON 500 ML,1,147815.0,2025-11-07 20:05:18Z,"Bogotá, D.c.",Faturado,36953.75
1574650725667-01,Vegan Keratin Collagen ThermProtect 300ml,1,147815.0,2025-11-07 20:05:18Z,"Bogotá, D.c.",Faturado,36953.75
1574650725669-01,Acondicionador Liso Brasilero Muss  400ml,1,98400.0,2025-11-07 20:17:45Z,Villeta,Faturado,24600.0
1574650725669-01,Serum Termoprotector Liso Brasilero Muss 150ml,1,98400.0,2025-11-07 20:17:45Z,Villeta,Faturado,24600.0
1574650725669-01,Shampoo Liso Brasilero Muss  400ml,1,98400.0,2025-11-07 20:17:45Z,Villeta,Faturado,24600.0
1574650725669-01,Shampoo Romero y Seda Muss Baby 400Ml,1,98400.0,2025-11-07 20:17:45Z,Villeta,Faturado,24600.0
1574660725671-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,152915.0,2025-11-07 20:31:20Z,Bello,Faturado,38228.75
1574660725671-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,152915.0,2025-11-07 20:31:20Z,Bello,Faturado,38228.75
1574660725671-01,Shampoo Vegan Keratin Collagen x1000ml,1,152915.0,2025-11-07 20:31:20Z,Bello,Faturado,38228.75
1574660725671-01,Vegan Keratin Collagen ThermProtect 300ml,1,152915.0,2025-11-07 20:31:20Z,Bello,Faturado,38228.75
1574660725677-01,Acondicionador Liss Control Salon In 1000 ml,1,184756.0,2025-11-07 20:52:31Z,Cúcuta,Faturado,46189.0
1574660725677-01,Salon In Liss Control DeepTreat Pote 300mL,1,184756.0,2025-11-07 20:52:31Z,Cúcuta,Faturado,46189.0
1574660725677-01,Shampoo Liss Control Salon In 1000 ml,1,184756.0,2025-11-07 20:52:31Z,Cúcuta,Faturado,46189.0
1574660725677-01,Tratamiento sin enjuague Liss Control Salon In 300 ml,1,184756.0,2025-11-07 20:52:31Z,Cúcuta,Faturado,46189.0
1574670725679-01,Jabón Líquido Antibacterial  Coco & Vainilla Bacterion  300 ml,1,93132.0,2025-11-07 22:10:14Z,Cartagena De Indias,Faturado,23283.0
1574670725679-01,Protector Labial Chapstick Menta x 1,1,93132.0,2025-11-07 22:10:14Z,Cartagena De Indias,Faturado,23283.0
1574670725679-01,Shampoo Vegan Keratin Collagen x1000ml,1,93132.0,2025-11-07 22:10:14Z,Cartagena De Indias,Faturado,23283.0
1574670725679-01,Tinte #1.0 Negro Natural Green Code Kit  50g,1,93132.0,2025-11-07 22:10:14Z,Cartagena De Indias,Faturado,23283.0
1574670725681-01,Serum Muss Hidratacion Gotas de Cristal x 30 ml Serum. MUSS hidrat gotas de cristalx30ml,1,82044.0,2025-11-07 22:27:44Z,Medellín,Faturado,27348.0
1574670725681-01,Tinte #5.0 Castaño Claro Natural Green Code Kit  50g Tinte #5.0 Castaño Claro Natural Green Code Kit 50g,2,82044.0,2025-11-07 22:27:44Z,Medellín,Faturado,54696.0
1574710725683-01,Acondicionador Manzanilla Muss Kids 400ml,1,115839.0,2025-11-08 01:41:08Z,"Bogotá, D.c.",Faturado,23167.8
1574710725683-01,Loción Desenredante Manzanilla Muss Kids 150ML,1,115839.0,2025-11-08 01:41:08Z,"Bogotá, D.c.",Faturado,23167.8
1574710725683-01,Shampoo Hydra Repair Salon In 300 ml,1,115839.0,2025-11-08 01:41:08Z,"Bogotá, D.c.",Faturado,23167.8
1574710725683-01,Shampoo Muss Kids Manzanilla 400ml Shampoo Manzanilla Muss Kids 400ml,1,115839.0,2025-11-08 01:41:08Z,"Bogotá, D.c.",Faturado,23167.8
1574710725683-01,Tratamiento sin enjuague Hydra Repair Salon In 300 ml,1,115839.0,2025-11-08 01:41:08Z,"Bogotá, D.c.",Faturado,23167.8
1574760725687-01,Acondicionador Manzanilla Muss Kids 400ml,1,90940.0,2025-11-08 07:20:15Z,"Bogotá, D.c.",Faturado,22735.0
1574760725687-01,Baño Liquido Avena y Seda Muss Baby 400ml,1,90940.0,2025-11-08 07:20:15Z,"Bogotá, D.c.",Faturado,22735.0
1574760725687-01,Crema Corporal Avena y Seda Muss Baby 400ml,1,90940.0,2025-11-08 07:20:15Z,"Bogotá, D.c.",Faturado,22735.0
1574760725687-01,Shampoo Control Caída Muss 400ml,1,90940.0,2025-11-08 07:20:15Z,"Bogotá, D.c.",Faturado,22735.0
1574760725689-01,SHOT  VEGAN KERATIN COLLAGEN 12 DOSIS X 15 ML,1,93500.0,2025-11-08 07:22:08Z,Cali,Faturado,93500.0
1574770725691-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,113730.0,2025-11-08 08:21:48Z,Medellín,Faturado,37910.0
1574770725691-01,Shampoo Vegan Keratin Collagen x1000ml,2,113730.0,2025-11-08 08:21:48Z,Medellín,Faturado,75820.0
1574780725695-01,Shampoo Liss Control Salon In 1000 ml,2,114920.0,2025-11-08 08:36:25Z,Bello,Faturado,114920.0
1574790725697-01,Shampoo Vegan Keratin Collagen x1000ml,1,102965.0,2025-11-08 09:35:49Z,Medellín,Faturado,34321.666666666664
1574790725697-01,Tratamiento Keratin Ultra Force Salon In 300 g,1,102965.0,2025-11-08 09:35:49Z,Medellín,Faturado,34321.666666666664
1574790725697-01,Vegan Keratin Collagen ThermProtect 300ml,1,102965.0,2025-11-08 09:35:49Z,Medellín,Faturado,34321.666666666664
1574800725703-01,Acondicionador Liss Control Salon In 1000 ml,1,136540.0,2025-11-08 11:10:15Z,Pereira,Faturado,45513.333333333336
1574800725703-01,Espuma Adapta Foam Salon In 280 ml,1,136540.0,2025-11-08 11:10:15Z,Pereira,Faturado,45513.333333333336
1574800725703-01,Vegan Keratin Collagen ThermProtect 300ml,1,136540.0,2025-11-08 11:10:15Z,Pereira,Faturado,45513.333333333336
1574800725705-01,Crema Anti-Frizz Salon In 200 ml,2,125800.0,2025-11-08 11:17:12Z,Medellín,Faturado,83866.66666666667
1574800725705-01,Silicona en Spray Illuminator Salon In 250 ml,1,125800.0,2025-11-08 11:17:12Z,Medellín,Faturado,41933.333333333336
1574810725711-01,Tinte #1.0 Negro Natural Green Code Kit  50g,1,34637.0,2025-11-08 12:19:50Z,Barranquilla,Faturado,34637.0
1574820725715-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,1,134919.0,2025-11-08 12:48:42Z,Floridablanca,Faturado,33729.75
1574820725715-01,Shampoo Vegan Keratin Collagen x1000ml,1,134919.0,2025-11-08 12:48:42Z,Floridablanca,Faturado,33729.75
1574820725715-01,Tinte  #4.22 Castaño Oscuro Borgoña Green Code Kit  50g,1,134919.0,2025-11-08 12:48:42Z,Floridablanca,Faturado,33729.75
1574820725715-01,Tinte  #5.4 Castaño Claro Cobrizo Green Code Kit  50g Tinte  #5.4 Castaño Claro Cobrizo Green Code Kit 50g,1,134919.0,2025-11-08 12:48:42Z,Floridablanca,Faturado,33729.75
1574820725717-01,Acondicionador Vegan Keratin Collagen x 1000 ml Acondicionador Vegan Keratin Collagen x 1000ml,2,337960.0,2025-11-08 12:57:05Z,Girón,Faturado,75102.22222222222
1574820725717-01,RECHARGE INTENSIVO VEGAN KERATIN COLLAGEN 500 GR,1,337960.0,2025-11-08 12:57:05Z,Girón,Faturado,37551.11111111111
1574820725717-01,Shampoo Vegan Keratin Collagen x1000ml,2,337960.0,2025-11-08 12:57:05Z,Girón,Faturado,75102.22222222222
